id,Url,"Resource class",properties_small
,http://localhost/omk_deleuze/s/cours-bnf/item/72418,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/72265,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/72264,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/72263,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/72262,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/72261,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/72260,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/72259,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/72258,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/72257,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/72256,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/72255,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/72081,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/72080,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/72079,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/72078,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/71920,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/71919,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/71918,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/71917,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/71916,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/71915,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/71914,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/71913,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/71912,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/71786,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/71785,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/71784,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/71783,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/71782,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/71781,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/71780,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/71638,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/71637,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/71636,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/71635,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/71634,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/71633,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/71632,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/71631,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/71630,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/71629,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/71530,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/71529,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/71357,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/71356,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/71355,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/71354,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/71353,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/71352,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/71351,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/71196,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/71195,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/71194,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/71193,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/71192,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/71191,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/71190,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/71060,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/71059,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/71058,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/71057,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/70931,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/70930,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/70929,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/70810,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/70809,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/70808,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/70807,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/70806,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/70664,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/70663,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/70662,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/70661,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/70660,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/70659,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/70658,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/70657,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/70527,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/70526,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/70525,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/70524,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/70523,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/70401,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/70400,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/70399,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/70398,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/70397,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/70245,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/70244,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/70243,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/70242,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/70241,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/70240,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/70133,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/70132,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/70131,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/70130,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/70129,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/69998,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/69997,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/69996,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/69995,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/69994,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/69886,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/69885,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/69884,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/69746,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/69745,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/69744,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/69743,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/69742,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/69741,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/69605,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/69604,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/69603,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/69602,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/69601,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/69600,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/69599,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/69598,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/69462,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/69461,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/69460,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/69459,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/69458,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/69457,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/69456,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/69355,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/69354,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/69353,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/69352,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/69351,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/69350,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/69349,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/69348,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/69347,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/69198,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/69197,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/69196,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/69195,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/69194,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/69193,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/69192,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/69191,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/69054,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/69053,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/69052,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/68925,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/68924,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/68923,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/68922,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/68921,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/68920,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/68830,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/68829,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/68828,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/68827,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/68826,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/68825,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/68758,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/68757,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/68756,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/68755,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/68754,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/68674,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/68673,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/68672,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/68546,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/68545,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/68544,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/68543,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/68542,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/68435,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/68434,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/68433,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/68432,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/68431,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/68430,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/68301,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/68300,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/68299,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/68298,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/68297,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/68296,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/68152,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/68151,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/68150,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/68149,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/68148,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/68147,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/68146,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/68145,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/68144,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/68143,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/68142,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/68141,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/68140,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/68002,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/68001,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/68000,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/67999,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/67998,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/67875,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/67874,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/67873,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/67872,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/67871,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/67870,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/67723,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/67722,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/67721,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/67720,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/67719,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/67718,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/67717,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/67649,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/67648,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/67647,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/67646,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/67645,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/67644,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/67643,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/67526,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/67525,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/67524,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/67523,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/67522,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/67418,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/67417,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/67319,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/67318,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/67317,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/67316,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/67315,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/67188,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/67187,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/67186,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/67185,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/67184,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/67183,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/67059,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/67058,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/67057,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/67056,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/66910,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/66909,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/66908,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/66907,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/66906,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/66905,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/66904,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/66743,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/66742,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/66741,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/66740,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/66739,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/66738,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/66737,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/66736,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/66735,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/66734,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/66733,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/66609,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/66608,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/66607,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/66606,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/66605,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/66604,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/66603,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/66602,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/66601,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/66496,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/66495,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/66494,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/66493,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/66492,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/66491,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/66364,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/66363,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/66362,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/66361,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/66360,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/66359,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/66228,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/66227,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/66226,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/66225,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/66224,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/66060,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/66059,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/66058,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/66057,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/66056,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/66055,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/65967,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/65966,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/65965,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/65964,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/65963,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/65962,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/65856,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/65855,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/65854,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/65712,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/65711,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/65710,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/65709,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/65708,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/65707,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/65706,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/65705,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/65704,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/65532,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/65531,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/65530,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/65529,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/65528,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/65527,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/65526,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/65525,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/65524,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/65523,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/65370,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/65369,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/65368,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/65367,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/65366,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/65365,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/65364,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/65363,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/65362,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/65361,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/65360,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/65359,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/65358,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/65235,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/65234,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/65233,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/65232,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/65231,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/65230,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/65229,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/65228,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/65227,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/65107,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/65106,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/65105,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/65104,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/65103,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/65102,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/65002,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/65001,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/65000,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/64999,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/64998,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/64997,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/64996,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/64995,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/64994,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/64908,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/64907,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/64906,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/64802,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/64801,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/64800,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/64799,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/64798,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/64797,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/64796,jdc:Transcription,
,http://localhost/omk_deleuze/s/cours-bnf/item/64656,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/64655,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/64654,skos:Concept,
,http://localhost/omk_deleuze/s/cours-bnf/item/64653,skos:Concept,
